video_id,username,comment,like_count,published_at,reply_count
FZdQNw1AhZM,@nininghendriani1439,Terus terang saya skeptis dengan pemerintahan saat ini.,104,2025-02-01T05:26:15Z,9
FZdQNw1AhZM,@MuhammadSusanto-y9t,Susah dapat pemimpin jujur dan adil kerjanya.,0,2025-02-01T05:25:01Z,0
FZdQNw1AhZM,@sugengsutardjo7258,YA IA IMAN BICARA TEGAS TEGAK LURUS JUJUR BIJAKSANA ADIL SUCI BERSIH ITU BAGIAN IMAN PEMIMPIN YANG BISA DI PERTANGGUNG JAWABKAN PADA RAKYAT SUARA RAKYAT SUARA TUHAN ALLAH ITU BAIK BUAT SEMUANYA YANG BERIMAN KEPADANYA IA ISA ALLAH TUHAN CINTA TANAH AIR SATU JIWA SATU HATI SATU KEKUATAN DALAM KESUCIAN JAGA HATI JAGA MULUT JAGA RUMAH HATI TUHAN ALLAH KASIH HI HIDUP DALAM HIDUP IMAN BEKERJA BERUSAHA FOKUS ARAH TUJUAN JELAS MENGAMBIL SIKAP TEGAS TEGAK LURUS JUJUR BIJAKSANA ADIL SUCI BERSIHKAN KOTORAN SAMPAH SAMPAH YANG MENGGANGGU KENYAMANAN HIDUP DALAM HIDUP IMAN BEKERJA SUNGGUH SUGUH SUPAYA RAKYAT BISA HIDUP TUMBUH BERKEMBANG BERBUAH HASIL PENDIDIKAN MORAL PANCA SILA SAKTI PAYUNG HUKUM TUHAN Y M E RUMAH SENDIRI SAJA SELESAIKAN SECARA KELUARGA BESAR INDONESIA MAJU TERUS MAJU TERUSKAN BERJUANG DENGAN SEMANGAT PANTANG MUNDUR PDIP TETAP SETIA PEJUANG MELAWAN BODO BERSAMA SAMA SENIMAN SENI BUDAYA DAYA KEKUATAN DALAM KESUCIAN HATI PIKIRAN POSITIF HASIL POSITIF ITU MENCERDASKAN ANAK ANAK ALLAH TUHAN CINTA TANAH AIR SATU JIWA SATU HATI SATU KEKUATAN IMAN SENJATA KEKUATAN DALAM PERSATUAN BERBANGSA BERNEGARA YANG BAIK TAAT HUKUM IM IA A+?,0,2025-02-01T05:24:59Z,0
FZdQNw1AhZM,@吳露絲,TEMPO 👍,0,2025-02-01T05:24:57Z,0
FZdQNw1AhZM,@FlavianaSitompul,"DENGARIN  BOCOR  ALUS  PASTI TDK NGANTUK.
 KEPO   .",0,2025-02-01T05:24:56Z,0
FZdQNw1AhZM,@DhiendaMariva,"Prabowo siga urang suka renang ,bedanya urang ‘mah,,,tak peduli perihal suhu aer kolam renang,,,,tetep renang yaa",0,2025-02-01T05:23:07Z,0
FZdQNw1AhZM,@trifosa4355,"Indonesia punya Pemimpin seperti Matahari Kembar .
Repot juga ya 😂",0,2025-02-01T05:22:59Z,0
FZdQNw1AhZM,@ragilgorden1959,"Kenapa mukidi mau bisnis rumput laut,ribet amat...lebih baik bisnis rumput tetangga aja😀😀😀",0,2025-02-01T05:22:00Z,0
FZdQNw1AhZM,@s.s.ssakuraschoolsimulator5764,dah lupakan saja rezim prabowo_jokowi,0,2025-02-01T05:21:56Z,0
FZdQNw1AhZM,@taufik_sy,Dari bocor alus kita bisa simpulkan kalau pemerintah emang kerja buat kepetingan masing².  Rakyat cuma di butuhkan 5 taon sekali😂😂😂,24,2025-02-01T05:20:38Z,0
FZdQNw1AhZM,@gst4782,"Ingat 2030 bkal ada inflasi gila gilaan thd rupiah, klo Prabowo gbs mengatasi ini Indonesia bkl tmbh miskin rakyatnya.",1,2025-02-01T05:20:34Z,0
FZdQNw1AhZM,@laurentialasmini9811,Bocor alus bertita yg paling saya tunggu betitsnya bisa di percaya,12,2025-02-01T05:20:01Z,0
FZdQNw1AhZM,@Arsy-w5h,Emang ada di kabinet pangkat mayor??,0,2025-02-01T05:19:59Z,0
FZdQNw1AhZM,@suardanaputu1026,Serasi mr pres d menses,0,2025-02-01T05:19:51Z,0
FZdQNw1AhZM,@Purnomo-t5l,"LHKPN mayor teddy 15,5 M wajarkah ? Ada 4  bidang hibah ...dari siapa ? ....tolonglah hal kayak gini KPK peka ....siapa yg beri hibah ...ada modus apa dari hibah ...wajar ga profile gaji dengan harta yg ada ?  Kalau LHKPN sebatas formal kertas buat apa ? ....ini bisa jadi motivasi generasi berikutnya utk jadi kaya dari jalur aparat peumerintah toh Cuma sekedar nulis di kertas ga ada resiko apappun ....alangkah lucunya negeri ini 😂😂😂😂😂",1,2025-02-01T05:19:27Z,0
FZdQNw1AhZM,@udinbata,JANGAN LUPA PAGAR LAUT...JANGAN LUPA PAGAR LAUT..JANGAN LUPA PAGAR LAUT...JANGAN LUPA PAGAR LAUT..,43,2025-02-01T05:18:19Z,4
FZdQNw1AhZM,@Sa_Rah8177,2025 Prabowo Gibran Tumbang 😂😂😂😂😂😂,1,2025-02-01T05:17:56Z,0
FZdQNw1AhZM,@rifkyrandyfirdauz1841,Team gercep,0,2025-02-01T05:17:10Z,0
FZdQNw1AhZM,@dwikarunaadicahya6543,"Sby angkatan 73, prabowo angkatan 74 dan syafrie 75",0,2025-02-01T05:16:28Z,0
FZdQNw1AhZM,@muhamadherupurnomo8811,"Mayor Tedy yg tiba tiba melejit, biasanya cepat atau lambat akan jatuh.",1,2025-02-01T05:15:18Z,0
FZdQNw1AhZM,@iq_damn4397,"Saran buat tempo, di official storenya di tokped sabtu dah open preorder aja buat edisi senin  berikutnya",0,2025-02-01T05:15:07Z,0
FZdQNw1AhZM,@lukastularno,Parcok harusnya di bubarkan...,0,2025-02-01T05:15:03Z,0
FZdQNw1AhZM,@antonsoemantri1641,Mantap BAP Tempo...!,24,2025-02-01T05:14:59Z,0
FZdQNw1AhZM,@NatalPitri,Bahas penggelehan rumah dzan faridz,0,2025-02-01T05:14:49Z,0
FZdQNw1AhZM,@rahmats-g3m,dari awal pun liat wajah si bu ted ini udah gak srek. terlalu lebay..,0,2025-02-01T05:14:33Z,0
FZdQNw1AhZM,@nurisemiatinuri2781,"Singapore nyimak 
Salam Sehat buat Semua Narasumber yg SMART ❤",9,2025-02-01T05:14:08Z,0
FZdQNw1AhZM,@ariswibowo621,Sukses selalu TEMPO... terus menjadi media penyeimbang dan waras 🔥,0,2025-02-01T05:12:23Z,0
FZdQNw1AhZM,@lukastularno,"Makan bergizi gratiis
Warga tertipu.. dg janji janjiii wowo",0,2025-02-01T05:11:59Z,0
FZdQNw1AhZM,@lukastularno,"Jokowi... jokowi... apa maumuuu
Pengen jadi apalagiii
Gila jabatan kamuuuu😊😊",320,2025-02-01T05:10:46Z,19
FZdQNw1AhZM,@davidsiagian3478,Tolong buat tempo bongkar habis semua kebusukan mulyono. ❤❤❤,250,2025-02-01T05:09:55Z,11
FZdQNw1AhZM,@lukastularno,"Hasyim selaku apa ya...
Prabocooor.....
Praboncooor....",1,2025-02-01T05:09:47Z,0
FZdQNw1AhZM,@yaminwijaya1566,Bgmn mana bisa maju penuh KKN   .......,0,2025-02-01T05:09:05Z,0
FZdQNw1AhZM,@SatzetLaundromat,Agar tidak dibodohi politikus ...cerita dibalik layar dibongkar oleh bocor alus tempo,0,2025-02-01T05:08:48Z,0
FZdQNw1AhZM,@dewiandayani1778,"*100 hari bukan ukuran keberhasilan tetapi ukuran gambaran menuju lima tahun kedepan pemerintahan. Saya anti survey survey lebih realistis lihat kondisi sebenarnya, makasih ada Tim BAT yg keakuratannya mendekati realistis*",211,2025-02-01T05:08:41Z,9
FZdQNw1AhZM,@purwantomas2717,100 hari...tpi presiden belum jenguk IKN,0,2025-02-01T05:08:37Z,0
FZdQNw1AhZM,@lukastularno,"Oligargi menguasai indonesia
Nunggu kehancuran pemerintahan yg syah...😊😊",0,2025-02-01T05:08:24Z,0
FZdQNw1AhZM,@alexsalapan6329,"FYI, PIK2 KEBAKARAN, mungkin si AGUAN dan SALIM mau hilangkan BARANG BUKTI.
Di Indo kan biasanya begitu.
😂😂😂",0,2025-02-01T05:08:18Z,0
FZdQNw1AhZM,@Beatque-yy3bh,"Pram jadi tukang ""sembelih"" nt majalah ga laku😂",0,2025-02-01T05:08:11Z,0
FZdQNw1AhZM,@tjahyadiwidjaya2981,Militerisme prabowo gaess,0,2025-02-01T05:08:10Z,0
FZdQNw1AhZM,@tjahyadiwidjaya2981,Bocor alus mantappp,0,2025-02-01T05:07:51Z,0
FZdQNw1AhZM,@fitrianggraeni6296,"Mayor teddy vs gibran???

Siapa pilihan kalian?",0,2025-02-01T05:07:34Z,0
FZdQNw1AhZM,@alalfianalawa2382,"Arti nya mayor tedy sgt cerdas dan sgt profesional ,dia aset bangsa ini,dia mengerti 99% operasional negara dan  politik krna jabatan nya itu,dan di masa depan dia sdh punya jam terbang yg sgt tinggi dlm mengelola negara secara profesional ,mudah2 an tedy tetap amanah 👍👍👍",6,2025-02-01T05:07:24Z,1
FZdQNw1AhZM,@fredysusanto1502,"Hebat banget si mayor bisa mempengaruhi setiap  keputusan atas negara ini, suruh keluar aja dr tni biar gak bias, masak panglima hrs menunduk ke si mayor, rusak ini negara dalam struktur dan management",3,2025-02-01T05:07:11Z,0
FZdQNw1AhZM,@AliefHidayatulloh-x8f,Orang ex orde baru dipilih sekarang ya begini akibatnya mengerikan,1,2025-02-01T05:07:07Z,0
FZdQNw1AhZM,@satrialangit2116,Semangat kakak2 Bocoralus love you all❤,7,2025-02-01T05:06:32Z,0
FZdQNw1AhZM,@edidaksa,"Pers saya percaya Tempo, sejujurnya kalau nembak PakDe saya selalu tidak suka, tapi Pers selalu percaya dan baca Tempo. Bravo  Tempo...",45,2025-02-01T05:06:22Z,0
FZdQNw1AhZM,@Merahputih-c6o,"Di NKRI 
TNI harus berjumalah minimal 1 jt  personel 
Untuk pertahanan negara , stabilitas negara ,

Perdamaian GLOBAL",0,2025-02-01T05:03:53Z,0
FZdQNw1AhZM,@sugengsutardjo7258,YA IA IMAN TENANG ADEM DAMAI RENUNGAN HIDUP UNTUK HIDUP TENANG DIAM IM DIA IA ISA ALLAH HIDUP DALAM IMAN TANPA PERBUATAN MATI ID IA IM MORAL MODAL ETIKA SOPAN SANTUN SALING BERBAGI KEBAIKAN BANGSA BERNEGARA INDONESIA MAJU TERUS SI LANJUTI PDIP TETAP SETIA PEJUANG MELAWAN BODO BERSAMA IA IM A+?,0,2025-02-01T05:03:07Z,0
FZdQNw1AhZM,@abuaqilah527,"Wowo harus pecat semua titipan Muliyono, baru bisa ada harapan untuk mengurus rakyat",14,2025-02-01T05:02:00Z,1
FZdQNw1AhZM,@HabibaHabibah-w3f,"Bu Titik seharusnya mendampingi pak Prabowo biar pengawasan nya lebih konkrit. KARENA cawe2nya 
Jokowi sampai saat ini kian menjadi jadi  dan ini sangat mengkwatirkan keselamatan dan kesehatan beliau.",0,2025-02-01T05:01:56Z,0
FZdQNw1AhZM,@ssd-f8r,Yg penting indo ditangan keluarga solo hingga 1000thn kdpan 👍,0,2025-02-01T05:01:44Z,1
FZdQNw1AhZM,@phoenixreborn6224,"Kenapa Tempo selalu posisi kontra pemerintah? Emang pakem nya gitu ya dr redaksikata orang kalo kita selalu bicara buruk nanti yg kita terima itu buruk. Kalo nation dibuat buruk terus jadinya teruk gimana. 
Bisa ga sekali kali tunjuk yg baik walo setitik spy nation jadi lebih baik? Satu lilin saja. Barangkali as nation kita punya setitik harapan.",0,2025-02-01T05:01:12Z,0
FZdQNw1AhZM,@AsharMBR,Itu tinggal prabowo masih ikut arus mulyono apa kaga,0,2025-02-01T05:01:01Z,0
FZdQNw1AhZM,@trinawangsari4055,100 hr.... Lbh bnyk anggur dimana2... Mkn bnyk rakyat yg suse,1,2025-02-01T05:00:57Z,0
FZdQNw1AhZM,@King_Joker_,"Semoga Presiden ku Bapak Prabowo Subianto selalu diberikan kesehatan lahir dan batin, Dan di mudahkan segala Perjuangannya demi Keselamatan Rakyat Bangsa dan Negara Tercinta Indonesia Raya, Aamin ya rabbal Alamin 🤲",7,2025-02-01T05:00:42Z,1
FZdQNw1AhZM,@suhardisuhardi1835,Tempo memang mantaab ❤,15,2025-02-01T05:00:09Z,0
FZdQNw1AhZM,@novritasetiawati3979,Pak Jokowi memang ga tau malu. Masih cawe2. Jiwa korup nya tetap menyala. Harusnya diusut itu kekayaannya jokowi dan curiga banyak gratifikasi ke dia dan adanya nepotisme di depan mata yang tampak secara kasat mata.,22,2025-02-01T04:59:12Z,0
FZdQNw1AhZM,@hafizlaksono9061,Receh bgt tatap2an ngakak.. gw ikut ngakak lagi 😂,0,2025-02-01T04:58:23Z,0
FZdQNw1AhZM,@suratiriski-eh5hf,Ga pa2 militeristik asal jangan jual negara,2,2025-02-01T04:56:48Z,0
FZdQNw1AhZM,@masijojoe4637,Alifurahman  cocok masuk tempo karena selalu di mata dia pak Prabowo tidak ada baiknya,1,2025-02-01T04:56:19Z,0
FZdQNw1AhZM,@vikopurwoko97,"bang merch tempo bisa dibeli di mana?, kalau Kompas udah buat geraikompas. pengen beli merch tempo😍",0,2025-02-01T04:56:15Z,0
FZdQNw1AhZM,@zorohero-nu3rm,Tidak berbobot.. Habisin durasi gwa aja,0,2025-02-01T04:55:45Z,0
FZdQNw1AhZM,@fahrudinudin3201,saya suka info Bocor Alus.. sukses selalu bocor alus,205,2025-02-01T04:55:41Z,2
FZdQNw1AhZM,@asalaja2358,Ttp nyimak berita BA,6,2025-02-01T04:53:44Z,0
FZdQNw1AhZM,@tesa5083,"Tak ada Presiden yg benar, yg baik masih Soeharto mungkin ?",1,2025-02-01T04:53:35Z,0
FZdQNw1AhZM,@jamalpatajangi7086,"Mayor Teddy dipersiapkan calon pemimpin negara, dari kalangan anak muda,..",11,2025-02-01T04:50:46Z,0
FZdQNw1AhZM,@dany-ki3sy,QAPOLRY TOXIX HHH,0,2025-02-01T04:50:36Z,0
FZdQNw1AhZM,@mawartyrose,"⚠️Selama jajaran nya msh diduduki menteri2 terindikasi korup, selama KPK, Kejari & Kapolri msh org2 nya jokowi, selama para ahli di kementerian adalah buzzer2/influencer tak kompeten, maka kepemimpinan presiden prabowo hny lah OMON OMON ❗❗❗",32,2025-02-01T04:49:42Z,0
FZdQNw1AhZM,@furkonazhari9510,Klo ga ada cawe cawe dari mulyono mungkin 100 hari pa Prabowo akan lebih sukses dari sekarang ini . Ini akibat dari ada yg mau jati matahari kembarnya dg maen2 plesiden plesidenan,11,2025-02-01T04:49:11Z,1
FZdQNw1AhZM,@Di-c5e,"Ayolah prabowo ganti menteri menterinya era jokowi berani gak? bisa gak? apa anda mau masuk jadi finalis OCCRP tahun berikutnya 😂 

terus militer ngurusin makan bergizi gratis itu lucu sih konyol, militer negara lain tuh udah pada maju bikin pesawat tempur sendiri, bikin senjata sendiri 😅 lah ini ngurusin perut mulu",0,2025-02-01T04:48:29Z,0
FZdQNw1AhZM,@BINTANDIRTBIKECHANNEL,"Begitu banyaknya Perilaku oknum polisi di Indonesia ini yang sungguh meresahkan masyarakat, hal tsb sangat  merusak citra dan kepercayaan masyarakat terhadap Negara dan Pemerintah maupun lembaga kepolisian tsb. Hal ini dapat berdampak pada kualitas pelayanan publik yang seharusnya dirasakan oleh Masyarakat Indonesia, dengan semakin banyaknya perilaku perilaku kriminal dan pidana para oknum kepolisian republik indonesia ini diharapkan Negara ataupun Pemerintah segera mengevaluasi lembaga Kepolisian Negara Indonesia ini, ingat!! Presiden RI Prabowo Subianto menegaskan bahwa prajurit TNI-Polri diberi makan dan digaji oleh rakyat, sehingga dituntut untuk punya dedikasi tinggi dalam bekerja.",23,2025-02-01T04:46:19Z,0
FZdQNw1AhZM,@bambanghutama4434,"Apapun yg dikatakan pejabat pemerintah terhadap setiap kebijakan dan kinerjanya, saya baru percaya setelah mendengarkan obrolan Bocor Alus. Sehat selalu Don Pram cs😊😊",116,2025-02-01T04:46:03Z,1
FZdQNw1AhZM,@Terustofficial,KAPOLRI HARUS DIGANTI SECEPATNYA  BILA WOWOK INGIN REVOLUSI HUKUM NEGARA!,4,2025-02-01T04:45:56Z,0
FZdQNw1AhZM,@asalngomong211,"TAPI KAN UNTUK JD PRESIDEN RI.. PRABOWO BERKOLABORASI DGN JOKOWI MENGGUNAKAN APARAT TNI POLRI, ASN, KEPALA DESA, KEPALA KABUPATEN, KEP KOTA, APARAT PENEGAK HUKUM, MK, MA UNTUK BISA MENANG DGN SEGALA CARA. 
TUGAS PRABOWO BERHUB SDH BERUMUR JADI TDK BISA TURUN KE RAKYAT DAN KRN KAKI NYA JG SUKA  SAKIT BEKAS STROKE  MAKA TDK KUAT BERDIRI BER PIDATO LAMA2 ... MAKA PERAN NYA DISURUH JOGET2 GEMOY SAJA. 
NAH TUGAS JOKOWI YAITU : BEKERJA SAMA DGN
SEMUA APARAT  YG DISEBUT DI ATAS  TSB DISURUH MEMBANTU MELANCARKAN MEMENANGKAN PRABOWO GIBRAN DGN SEGALA CARA TERMASUK MENGGUNAKAN UANG RAKYAT UNTUK MENYOGOK RAKYAT. 
TENTANG GIBRAN... BUKAN KAH ITU RAYUAN PRABOWO MONDAR MANDIR MELULU MERAYU GIBRAN SPY JADI CAWAPRES NYA AGAR NAFSU JD PRESIDEN NYA DI BANTU JOKOWI ... ITU YG SEMUA ORG HRS PAHAM",58,2025-02-01T04:45:10Z,1
FZdQNw1AhZM,@lukastularno,"Boncooos boncoos boncooos
Baru seratus hari sdh kacau balau 
Gimana kalau satu tahun ya...",9,2025-02-01T04:44:52Z,1
FZdQNw1AhZM,@samsulrizal7973,"Bocor alus.

Jgn gaji hakim korup sudah dinaikkan belum, sama prabowo.?
Jgn luput dari pantauan donk ......",0,2025-02-01T04:43:53Z,0
FZdQNw1AhZM,@suryadidjoko1088,"Didepan mata aja melanggar peraturan di cuekin, inilah kalau penjahat menjadi penguasa, omong kosong demi rakyat",2,2025-02-01T04:43:19Z,0
FZdQNw1AhZM,@kipasmeleduk,Mayor tedi vs luhut,2,2025-02-01T04:43:15Z,0
FZdQNw1AhZM,@Bon_Dan_73,"Jadi ingat omongan jokowi bahwa idiologi PANCASILS itu basi klo mo berkuasa.....😎
jokowi kualat sama PANCASILA juga",2,2025-02-01T04:42:36Z,1
FZdQNw1AhZM,@Merahputih-c6o,"Siapapun yang cawe cawe demi kepentingan dirinya keluarganya dan gerombolannya adalah

Bukti bahwa masih banyak para PENGHIANAT BANGSA YANG MERUGIKAN NKRI 

MEREKA CENDERUNG MEREMEHKAN BAPAK PRESIDEN PRABOWO SUBIANTO",7,2025-02-01T04:42:18Z,0
FZdQNw1AhZM,@apriliakartikaputri5808,seru banget 😁 semangat terus ya para jurnalis bap!!!,39,2025-02-01T04:42:10Z,0
FZdQNw1AhZM,@eddytb6126,"Hanya ingin menegaskan bahwa Presiden Prabowo Subianto adalah jenderal kopassus, pasukan elite. Tentu memiliki jenjang pendidikan yang prestisius. Jangan sampai didikte oleh tukang kayu yang tidak jelas latar belakang pendidikannya.",30,2025-02-01T04:41:31Z,2
FZdQNw1AhZM,@mujiatmujiat7098,"👍👍,,,",2,2025-02-01T04:41:06Z,0
FZdQNw1AhZM,@cerita-menarik,Pemerintah yg blunder trs spt gagap memimpin lebih baik mundur saja,6,2025-02-01T04:40:54Z,0
FZdQNw1AhZM,@mayangtapan4080,"Hyn rakyat yg,bisa mengadili,keluarga jokowi klu kpk tk mungkin bisw,karena kpk org""nya jokowi",0,2025-02-01T04:40:52Z,0
FZdQNw1AhZM,@mbisdesa9134,"Kabinet ""SIAP-LAKSANAKAN""...
tp didalam msh dikunci orang2 Mulyono, kepribeeeen kiye",0,2025-02-01T04:40:39Z,0
FZdQNw1AhZM,@liaamalia-it2wt,"ini bahaya kapolri RI ini, soalnya betul2 merusak kalau Ng diganti hancur negara ini th yg akan datang",3,2025-02-01T04:39:56Z,0
FZdQNw1AhZM,@azalisamosir2723,"Versi objektif dan imparsial Tempo, nilai kinerja Kabinet Prabowo berapa? Saya pikir bisa dan oke diberi nilai 6 kah?",1,2025-02-01T04:38:58Z,0
FZdQNw1AhZM,@lukmankhakim4798,Gaspol,0,2025-02-01T04:38:27Z,0
FZdQNw1AhZM,@andrepongoh2369,Rusak negara kalo elit2 ini menggunakan pejabat2 negara buat kepentingan kelompok mereka dan ologariki😮😮😮,2,2025-02-01T04:37:47Z,0
FZdQNw1AhZM,@arkofficial6006,Kapling laut NTT oleh pak lurah,0,2025-02-01T04:37:12Z,0
FZdQNw1AhZM,@zmlpw,"Sudah Taat, Cerdas, Pemberani tidak tunduk pada Oligarki, Setia (Sahabatnya kena masalah tetap setia tidak meninggalkan), Karakter original asli bukan pencitraan (Di depan atau di belakang rakyat tetap sama membela rakyat meski resikonya harus dimusuhi pemerintah pusat ) Gagah, Berwibawa, Adem, Tenang, Cakep, Bahasanya Runtut Tertata, plus Keturunan Pahlawan Indonesia lagi, MaasyaAllah^^
Sehat sehat terus ya ❤


Pak Anies Baswedan ❤",48,2025-02-01T04:37:09Z,7
FZdQNw1AhZM,@LamroPetrus,Tetap fokus tangkap dan adili jokowi dan ternak2(mentri) yang masih ada di pemerintahan kabinet prabowo...karena pak presiden prabowo subianto memang masih tersandra...harus nya mentri titipan mulyono di pecat di ganti dengan yang berkualitas dan berintegritas termasuk kapolri nya pecat dan ganti karena antek2 nya mulyono temasuk mengerahkan parcok2 untuk memang kan di pilpres kemarin....💯👍👍👍,105,2025-02-01T04:36:25Z,3
FZdQNw1AhZM,@hajudinbinsmith3966,"Malaysia , Thailand, Brunei dll tdk ada peran oligarki dlm mengendalikan ekonomi negara justru lebih makmur.
Jadi jangan takut Indonesia utk lepas dari cengkraman oligarki serakah. Jebloskan ke penjara bagi mereka yg sudah mengeruk kekayaan negara secara ilegal.",1,2025-02-01T04:36:11Z,0
FZdQNw1AhZM,@pukad4918,"Mayor Tedy masih muda dan punya kapasitas dalam posisinya, dimana itu sangat sangat dibutuhkan pak Prabowo. apapun pangkat awalnya, ketika sudah dilantik menjadi pejabat setingkat menteri ya gak boleh ada kebingungan dalam memanggil, intinya saling menghormati. jangankan Mayor.. orang gak berpangkat dan bertitle pendidikan seperti Bu Susi dulu juga pantas menjadi menteri dan pantas di hormati.",5,2025-02-01T04:32:44Z,0
FZdQNw1AhZM,@azalisamosir2723,"Tadi orang kepercayaan (confidant) ke-3 tersebut pada tahun 1997 pernah jadi narasumber salah satu seminar di salah satu kampus di daerah Pulo Mas dan saya ketika itu ikut sebagai peserta yang saat itu merupakan salah seorang dosen luar biasa di kampus tersebut. Ketika itu orang kepercayaan ke-3 itu diperkenalkan ...bla bla bla... dan pernah kuliah antiteror di AS, namun dia ralat dengan menyatakan bukan antiteror tetapi ""membuat teror.""",8,2025-02-01T04:32:42Z,1
FZdQNw1AhZM,@ahyarhudoyo,Saya lebih percaya Bocor alus Tempo daripada omongan politisi dan pejabat.,1529,2025-02-01T04:32:38Z,50
FZdQNw1AhZM,@DediSapaTeman,Tetap bocor alus yang membocorkan... ❤❤❤,57,2025-02-01T04:32:24Z,0
FZdQNw1AhZM,@denbagus1141,Berarti banyak Adidas-nya di Kabinet Prabowo,0,2025-02-01T04:32:06Z,0
FZdQNw1AhZM,@sulistiowatisulis3592,"BAP Tempo jadi pengingat kita untuk tidak terlalu BUCIN sama pemerintah, agar kita tetap WARAS & objektif menilai arah kebijakan pemerintah.",910,2025-02-01T04:29:34Z,17
FZdQNw1AhZM,@arifrahman4847,"Dengan adanya rencana Prabowo memberikan pengelolaan tambang ke kampus, artinya Prabowo sdh mempunyai niat jahat dlm rangka membungkam mahasiswa. Ga sangka presiden yg di citrakan cerdas dan berani ternyata mempunyai nyali yg ciut menghadapi mahasiswa.",645,2025-02-01T04:28:31Z,86
FZdQNw1AhZM,@YudhistiraIrawan,Bahayanya negara bila sektor2 dikendalikan lulusan SMA kalaupun sarjana dipastikan kuliahnya sore semua,3,2025-02-01T04:26:59Z,0
FZdQNw1AhZM,@PandangSihombing,"Ketua perusak hutan, bukan nya semua mereka yg di istana dan senayan pemilik tambang dan perkebunan yg merusak hutan",2,2025-02-01T04:24:59Z,0
FZdQNw1AhZM,@safikpayu2527,Selain chanel Gus Baha dan kontem islam ini adalah PODCAST TERBAIK yg kami ikuti utk melek politii dan info yg lurus❤ bravo utk TEMPO,42,2025-02-01T04:24:53Z,0
FZdQNw1AhZM,@giartigie8267,Selalu nungguin berita dari bocor alus👍👍👍,11,2025-02-01T04:24:12Z,0
FZdQNw1AhZM,@BungToher,Para penyembah  mendengar narasi Tempo seperti mendengar ayat Kursi saja...Kepanasan!,0,2025-02-01T04:22:54Z,1
FZdQNw1AhZM,@mariaerni842,Bgmana dgn gelar don vito corleone the godfather😆😆,0,2025-02-01T04:22:26Z,0
FZdQNw1AhZM,@widjihindariwati4820,Berkelanjutan,1,2025-02-01T04:21:47Z,1
FZdQNw1AhZM,@SuarSatya,"Negara besar kok pemerintahannya coba coba, buat permainan, untuk kepentingan pribadi dan kroni, kalau Indonesia kehilangan integritasnya, tidak dipercaya investor dari luar negeri, maka yang sengsara adalah rakyat 270 juta orang dan jangka panjang akan jadi negara tertinggal diantara negara Asean, bahkan tertinggal dari Kamboja dan Filipina.",2,2025-02-01T04:20:28Z,0
FZdQNw1AhZM,@RatnahHarahap-sf7xd,Tempo ..mantappp ..kerennnn...semangat...bongkarr..rezim.zolimmm.,5,2025-02-01T04:19:18Z,0
FZdQNw1AhZM,@AliAli-j1h4r,Pertahankan bocor alus mutu jurnalisnya,48,2025-02-01T04:17:13Z,0
FZdQNw1AhZM,@riyandinursumawidjaja5537,Siapapun yang menggantikan mulyono yang meninggalkan kerusakan parah di negeri ini... perlu waktu untuk mengembalikan fungsi fungsi institusi negara kembali ke relnya..... sudah mulai kelihatan... dan waktu yang akan menjawabnya,14,2025-02-01T04:16:20Z,0
FZdQNw1AhZM,@mariaerni842,Prabowo percaya 1000% kpd teddy mungkin 2029 karna faktor kesehatan prabowo akan mengusung teddy jadi capres,4,2025-02-01T04:15:43Z,2
FZdQNw1AhZM,@yunitafir3253,"Prabowo satu melanggar uu militer,kedua milih orng"" d kabinet gemuknya orng"" yg luar biasa g genahnya,kabinet nya terlalu banyak indikasi tmbh byk pengeluaran,100 hari tdk ada hasilnya",3,2025-02-01T04:14:41Z,0
FZdQNw1AhZM,@not_krislove,Mulyonoooo,2,2025-02-01T04:13:57Z,0
FZdQNw1AhZM,@airminumaliyaARYATI8297,"Semoga T benar2 lurus & tulus mengawal PS, bukan yg nanti kelak menjadi org pertama yg menikam PS👌",29,2025-02-01T04:12:28Z,7
FZdQNw1AhZM,@driversgreen,"pram ... ternyata kocak juga.
😅😅😅👍",1,2025-02-01T04:12:27Z,0
FZdQNw1AhZM,@abdulmusrizal1024,Sy pedagang... 2 tahun ini daya beli sangat mengkhawatirkan....merosot tajam,163,2025-02-01T04:11:16Z,14
FZdQNw1AhZM,@sujasminwicaksono,"Pak PS menikmati perselidihan ibu dan anak durhaka,  bila anaknya mengacau ibunya mencegahnya dengan bersuara lantang,  bersyukur pak PS mempunyai mitra strategis dengan ibu agar tdk ikut dirusak anak durhaka",20,2025-02-01T04:11:12Z,0
FZdQNw1AhZM,@mariaerni842,100 hari pertama kemudian 100 hari terakhir,3,2025-02-01T04:10:26Z,0
FZdQNw1AhZM,@Colaaa__,Kaltim nyimak Tempo Bocor Alus sllu jaya Top .Sehat2 u mas2 dn mba 👍👍👍,45,2025-02-01T04:10:04Z,0
FZdQNw1AhZM,@kasamago,"Mukidi Jilid 3
Indonesia was was 2030",75,2025-02-01T04:09:38Z,2
FZdQNw1AhZM,@BorisBoris-x8r,Ternak mulyono dipersilahkan... 😁😁😁,5,2025-02-01T04:08:51Z,0
FZdQNw1AhZM,@yuyou2461,uncle Pram ...garing 🤭,0,2025-02-01T04:08:18Z,0
FZdQNw1AhZM,@Becoel,"100 hari pertama,,,,100 hari kedua,,,100 hari ketiga,,,,dst,,,,😊😊",0,2025-02-01T04:06:18Z,0
